,sample_hash,bad_imports,connections_num,crypto_usage,modification_rate,ip_reputation,max_entropy,bytes_download,bytes_upload,started_processes
0,39eb2ab1cc9ce7d1d0e89cad1ac68e18a0177a176f1e9e60349d7ccae5af8415,4,1,0,5.578947368421052,0,7.557445410492174,317,971,3
1,143666ebfb967e253ce8d6732aff226c24e44a906ca83e0978b396328322a448,4,0,2,10.16842105263158,0,6.367491554848711,0,0,5
2,f66a06e74dd6416b2431891292b5ad679cdf4a6535751be0ae55d74e8c0e23c2,0,9,0,16.54237288135593,34,6.01171636555877,21687,2560,3
3,7bdf0d614dc36d88e78ea0e2bf5eb8b4bd68d1061558e4c82ea1562416061279,2,215,0,4.580508474576271,100,7.997768965391043,1373686,131063,7
4,4b6db1a59ce31c78b9958342e6315a2d40e9b078747def487b9606e312cad630,3,32,4,16.779661016949152,34,6.599820365262636,162572,13670,2
5,22709d7884e71cdeb419e81453644edef69f8373a7a676c85c4d85f1ab67be46,3,1,2,3.177257525083612,0,6.546872450654377,317,977,4
6,098aad386b0f549cefddf2001dba9f31f40d88a3618cd3a8d5589b4b0b467342,5,53,4,8.918181818181818,100,6.648681761101278,299376,26542,2
7,eec4bbf6a870a4aa8fdd2508cb2f0adf644432b6d8881130371e60320f8ea0a4,4,111,0,3.5618729096989967,100,6.867287307480597,1092447,102475,3
8,ce093ffa19f020a2b73719f653b5e0423df28ef1d59035d55e99154a85c5c668,3,31,3,7.455223880597015,29,6.689880977676166,152971,13276,11
9,d77378dcc42b912e514d3bd4466cdda050dda9b57799a6c97f70e8489dd8c8d0,5,19,4,11.609756097560975,15,6.650848672339959,85544,5129,5
10,db53a5dd001f4827b017584f1e826e5605e881f3af22153f1e1daa4ca231b2ff,3,8,1,16.627118644067796,0,6.01171636555877,93057,4115,3
11,64d341ecbc52f9d78080bf23559ec1778824979dd19498ee44032ec1d5224ff6,5,15,4,16.372881355932204,0,6.690883749731727,41069,3990,2
12,52f2b6380b492c175837418285cbefa51f1de3187d00c01383bb5f9ca4ebe7db,5,15,4,16.338983050847457,0,6.690883749731727,40445,4134,2
13,6c1ed5eb1267d95d8a0dc8e1975923ebefd809c2027427b4ead867fb72703f82,3,0,0,11.883720930232558,0,7.723965837506435,0,0,13
14,872bf2c276fe3242513c2ed1b254a5ab3c0dea273dde944c05b711697811753f,5,14,4,16.406779661016948,0,6.680595699537648,57802,4778,2
15,49b769536224f160b6087dc866edf6445531c6136ab76b9d5079ce622b043200,1,8,0,16.491525423728813,0,6.01171636555877,96644,4121,3
16,bfb9db791b8250ffa8ebc48295c5dbbca757a5ed3bbb01de12a871b5cd9afd5a,4,1,0,12.773333333333333,0,6.632676376585753,317,978,3
17,1791e9d01451f953e74249019654609cd33c2ab66e97f2ed7a609e99f9ce8320,4,0,3,3.2040133779264215,0,6.593876594752426,0,0,2
18,81206d4933939a56393171090bb8ca66731e29a627b4b287d0b69415982f5e9a,0,15,0,5.4525139664804465,0,7.266238410513114,85663,6424,4
19,eecc969ba17e924093821a7c862da03f8668abe833042b6bd023fbe75fa2e0e8,3,0,3,4.087866108786611,0,6.58495994367818,0,0,4
20,c9941b3fd655d04763721f266185454bef94461359642eec724d0cf3f198c988,3,2,0,16.694915254237287,0,7.826383733874041,0,974,2
