,sample_hash,bad_imports,connections_num,crypto_usage,modification_rate,ip_reputation,max_entropy,bytes_download,bytes_upload,started_processes
0,c57d20e273337da5239f1573212adc60eacf470873e67ea135508c7c749da37b,2,4,2,13.852842809364548,0,6.527102025649314,0,0,1
1,1df9398f6de2d0abe0400180f3499f93bc77f6b769d68ed9f4298c488c4e48db,3,4,2,2.068345323741007,0,6.560259851117039,0,0,4
2,e1b147aa2efa6849743f570a3aca8390faf4b90aed490a5682816dd9ef10e473,2,4,2,0.0,0,6.491191750572362,0,0,2
3,14f9538dd611ca701bdbc6b34a0562e8b18c2492ff323b32557b36673434541a,2,1,2,60.728813559322035,0,6.501202587129305,0,0,1
4,6d11b0f83d725b745fc10a5224ce4cb0582c7f4e912347f681f1fbe599bb5c27,2,1,2,30.092436974789916,0,6.501202587129305,0,0,1
5,ef870eae64e28ebd71c8ad909af39ea9a072256bfd634210f4de24ded5a3304a,2,1,2,30.142857142857142,0,6.501202587129305,0,0,2
6,983c499dd64ba2067a00f8ed032b1b367b2cc191d0ab3573c766efdd656c2cf9,2,1,2,30.19327731092437,0,6.501202587129305,0,0,1
7,d1e0164c68c9ee348c437127c3a037d08767e9be5aded7a304bb1300a4a1aa35,2,1,2,15.444444444444445,0,6.497890830559019,0,0,1
8,3d8b6ccfcb742aeaac194c6a245ed08131a14919c4950039bf833c764e6d4f66,2,1,2,28.949152542372882,0,6.491191750572362,0,0,1
9,2fc6d7df9252b1e2c4eb3ad7d0d29c188d87548127c44cebc40db9abe8e5aa35,2,45,2,27.72972972972973,1,6.499013230931548,7658559,59382,120
10,198667b1eda010a431dfb051a101cc73ead1d45ba8d0f6641ec1c14bca4106f3,2,0,2,11.963210702341136,0,6.503108844379709,0,0,3
11,2fc6d7df9252b1e2c4eb3ad7d0d29c188d87548127c44cebc40db9abe8e5aa35,2,3,2,12.033444816053512,0,6.499013230931548,6117,965,3
12,c67ba4c6e872dbcd2b1281c33fb033f886d8472ea021cf3974a445c4b804fec2,2,0,2,60.898305084745765,0,6.499455579184982,0,0,1
13,6ed577361d0db8b085c54efef19fec4055ecdaaaf65b7ec63134275d93d6f09b,3,1,2,19.88268156424581,0,6.61226992826005,0,0,6
14,0a7e7f12d79130da067fd39ede7ff4dc3dc6665d88f5278745074d77132312bf,5,1,0,60.559322033898304,0,7.563460221727427,0,0,2
