,sample_hash,bad_imports,connections_num,crypto_usage,modification_rate,ip_reputation,max_entropy,bytes_download,bytes_upload,started_processes
144,32dbd23da3165e24cca4714f1b822d02f7056fb7bf21e687ae5506109f223b3f,2,0,0,0.0,0,6.544861480063116,0,0,1
145,a1366f71067ba4e4ce55078ce257f3656a6a02926a3d50652eb55575a3582950,0,0,0,0.0169491525423728,0,7.674301656129999,0,0,1
146,4c7ce63cd966e72e5d94f6dc8b0f82cec35b88b1a8d24305c52a7106cdad5ad9,0,0,2,0.0,0,4.938484182314316,0,0,1
147,9fb1b8b847aa55f981f6c7febd872543e3d0feb4ffabac754b1072f01c397076,3,0,0,0.0,0,5.105006099278344,0,0,1
148,a0379f72caeee3f29a165cf106ed4c754acf03e0b70a5e75763af9743966ffda,2,0,0,0.0,0,7.980800631500007,0,0,2
149,3dd6094bee340913e0e998db93ea60390dee32d42fb1cc5e598a571e3210f4cc,9,0,14,0.0,0,6.741501969388541,0,0,2
150,fa5440f7c7063e98f6491b8af6598ffd12c9820bafaa3ca45f910bf52dbc72a1,6,0,4,0.0,0,6.152420681342042,0,0,1
151,2a99cf7d73d453f3554e24bf3efa49d8109da9e8543db815a8f813559d083f8f,3,0,3,0.0,0,6.625474808011904,0,0,1
152,781a63f173507bbaf99c4937f324e8b1e746f807583f48328e6005ce6aae003b,1,0,0,0.0,0,7.239823283184056,0,0,1
153,006c74c6813a6efeabea860b2718ed548eed216a319d76ceb178fc38cba458d1,2,0,0,0.0,0,6.559714743270475,0,0,1
154,003a903cbab3e91ef22602624645342e81b30ec6263f1e62165abd479c48942e,2,0,0,0.0,0,6.437423313355528,0,0,1
155,f26ebe5f5c6524b8055b4523621c4bc6f92b9eb008120b63e55dec2212554ba5,3,0,0,0.0,0,6.73287794050032,0,0,1
156,223a0d76710c853c37c3e6ba54a63c20f41a5dfa8f93be4efefb417ca6d098e0,0,0,0,0.0,0,7.04736504757288,0,0,1
